2.005199307,10.83165045,1.2381
2.005199307,10.28088856,1.211
2.005199307,9.730126675,1.1838
2.005199307,9.179364788,1.1576
2.005199307,8.628602901,1.1318
2.005199307,8.077841013,1.1067
2.005199307,7.527079126,1.0826
2.005199307,6.976317239,1.0594
2.005199307,6.425555352,1.0378
2.005199307,5.874793464,1.0182
2.005199307,5.507618873,1.006
2.005199307,5.140444281,0.9951
2.005199307,4.77326969,0.9851
2.005199307,4.406095098,0.9764
2.005199307,4.038920507,0.969
2.005199307,3.671745915,0.9629
2.005199307,3.304571324,0.9585
2.005199307,2.937396732,0.9547
2.005199307,2.570222141,0.9522
2.005199307,2.203047549,0.9522
2.095320624,14.68698366,1.4208
2.095320624,14.13622177,1.3949
2.095320624,13.64604369,1.3706
2.095320624,13.034698,1.3412
2.095320624,12.48393611,1.3143
2.095320624,11.93317422,1.2881
2.095320624,11.38241234,1.2622
2.095320624,10.83165045,1.236
2.095320624,10.28088856,1.2104
2.095320624,9.730126675,1.1851
2.095320624,9.179364788,1.1605
2.095320624,8.628602901,1.1365
2.095320624,8.077841013,1.1133
2.095320624,7.527079126,1.0907
2.095320624,6.976317239,1.0693
2.095320624,6.425555352,1.0492
2.095320624,5.874793464,1.0306
2.095320624,5.507618873,1.0192
2.095320624,5.140444281,1.0087
2.095320624,4.77326969,0.999
2.095320624,4.406095098,0.9906
2.095320624,4.038920507,0.983
2.095320624,3.671745915,0.9764
2.095320624,3.304571324,0.9711
2.095320624,2.937396732,0.9666
2.095320624,2.570222141,0.963
2.095320624,2.203047549,0.9618
