time,PC,TC,P,T,Z
2978,5.502,201.169,21,300,0.8068
2979,5.502,201.169,22,300,0.8137
2980,5.502,201.169,23,300,0.8218
2981,5.502,201.169,23.74,300,0.8282
2982,5.502,201.169,8,314,0.8876
2983,5.502,201.169,9,314,0.8781
2984,5.502,201.169,10,314,0.8693
2985,5.502,201.169,11,314,0.8608
2986,5.502,201.169,12,314,0.8529
2987,5.502,201.169,13,314,0.8445
2988,5.502,201.169,14,314,0.8375
2989,5.502,201.169,15,314,0.8328
2990,5.502,201.169,16,314,0.8298
2991,5.502,201.169,17,314,0.829
2992,5.502,201.169,18,314,0.8292
2993,5.502,201.169,19,314,0.8306
2994,5.502,201.169,20,314,0.8337
2995,5.502,201.169,21,314,0.8373
2996,5.502,201.169,22,314,0.8425
2997,5.502,201.169,23,314,0.8486
2998,5.502,201.169,23.74,314,0.8531
2999,5.502,201.169,8,327,0.9112
3000,5.502,201.169,9,327,0.9007
3001,5.502,201.169,10,327,0.8915
3002,5.502,201.169,11,327,0.8825
3003,5.502,201.169,12,327,0.8753
3004,5.502,201.169,13,327,0.8696
3005,5.502,201.169,14,327,0.8639
3006,5.502,201.169,15,327,0.8598
3007,5.502,201.169,16,327,0.8573
3008,5.502,201.169,17,327,0.8569
3009,5.502,201.169,18,327,0.8568
3010,5.502,201.169,19,327,0.8575
3011,5.502,201.169,20,327,0.8598
3012,5.502,201.169,21,327,0.8627
3013,5.502,201.169,22,327,0.8651
3014,5.502,201.169,23,327,0.8695
3015,5.502,201.169,23.74,327,0.8733
3016,5.502,201.169,8,340,0.9223
3017,5.502,201.169,9,340,0.9129
3018,5.502,201.169,10,340,0.9032
3019,5.502,201.169,11,340,0.8962
3020,5.502,201.169,12,340,0.8888
3021,5.502,201.169,13,340,0.8846
3022,5.502,201.169,14,340,0.881
3023,5.502,201.169,15,340,0.8787
3024,5.502,201.169,16,340,0.877
3025,5.502,201.169,17,340,0.8763
3026,5.502,201.169,18,340,0.8771
3027,5.502,201.169,19,340,0.8777
3028,5.502,201.169,20,340,0.8794
3029,5.502,201.169,21,340,0.8819
3030,5.502,201.169,22,340,0.8852
3031,5.502,201.169,23,340,0.8892
3032,5.502,201.169,23.74,340,0.8927
3033,5.502,201.169,8,354.8,0.9337
3034,5.502,201.169,9,354.8,0.9249
3035,5.502,201.169,10,354.8,0.9195
3036,5.502,201.169,11,354.8,0.9136
3037,5.502,201.169,12,354.8,0.9083
3038,5.502,201.169,13,354.8,0.905
3039,5.502,201.169,14,354.8,0.9026
3040,5.502,201.169,15,354.8,0.9007
3041,5.502,201.169,16,354.8,0.8991
3042,5.502,201.169,17,354.8,0.8986
3043,5.502,201.169,18,354.8,0.8983
3044,5.502,201.169,19,354.8,0.8988
3045,5.502,201.169,20,354.8,0.9015
3046,5.502,201.169,21,354.8,0.9033
3047,5.502,201.169,22,354.8,0.907
3048,5.502,201.169,23,354.8,0.9097
3049,5.502,201.169,23.74,354.8,0.9132
3050,5.144,195.984,5,290.5,0.9448
3051,5.144,195.984,6,290.5,0.9324
3052,5.144,195.984,7,290.5,0.9209
3053,5.144,195.984,8,290.5,0.9101
3054,5.144,195.984,9,290.5,0.9004
3055,5.144,195.984,10,290.5,0.8921
3056,5.144,195.984,11,290.5,0.8845
3057,5.144,195.984,12,290.5,0.8768
3058,5.144,195.984,13,290.5,0.8711
3059,5.144,195.984,14,290.5,0.8648
3060,5.144,195.984,5,305,0.9511
3061,5.144,195.984,6,305,0.9398
3062,5.144,195.984,7,305,0.9299
3063,5.144,195.984,8,305,0.9205
3064,5.144,195.984,9,305,0.9118
3065,5.144,195.984,10,305,0.9031
3066,5.144,195.984,11,305,0.8964
3067,5.144,195.984,12,305,0.8901
3068,5.144,195.984,13,305,0.8845
3069,5.144,195.984,14,305,0.8807
3070,5.144,195.984,5,318,0.9607
3071,5.144,195.984,6,318,0.9507
3072,5.144,195.984,7,318,0.9424
3073,5.144,195.984,8,318,0.9346
3074,5.144,195.984,9,318,0.9286
3075,5.144,195.984,10,318,0.9227
3076,5.144,195.984,11,318,0.9168
3077,5.144,195.984,12,318,0.9108
3078,5.144,195.984,13,318,0.9066
3079,5.144,195.984,14,318,0.9019
3080,5.144,195.984,5,332,0.9661
3081,5.144,195.984,6,332,0.9588
3082,5.144,195.984,7,332,0.951
3083,5.144,195.984,8,332,0.9445
3084,5.144,195.984,9,332,0.9396
3085,5.144,195.984,10,332,0.9352
3086,5.144,195.984,11,332,0.9306
3087,5.144,195.984,12,332,0.9263
3088,5.144,195.984,13,332,0.9227
3089,5.144,195.984,14,332,0.9182
3090,5.144,195.984,5,347.9,0.9719
3091,5.144,195.984,6,347.9,0.9653
3092,5.144,195.984,7,347.9,0.9593
3093,5.144,195.984,8,347.9,0.9532
3094,5.144,195.984,9,347.9,0.9477
3095,5.144,195.984,10,347.9,0.9435
3096,5.144,195.984,11,347.9,0.9391
3097,5.144,195.984,12,347.9,0.9334
3098,5.144,195.984,13,347.9,0.9293
3099,5.144,195.984,14,347.9,0.9258
3100,5.157,197.932,7,295,0.8531
3101,5.157,197.932,8,295,0.8407
3102,5.157,197.932,9,295,0.8295
3103,5.157,197.932,10,295,0.8196
3104,5.157,197.932,11,295,0.8111
3105,5.157,197.932,12,295,0.8028
3106,5.157,197.932,13,295,0.7966
3107,5.157,197.932,14,295,0.7925
3108,5.157,197.932,15,295,0.7894
3109,5.157,197.932,16,295,0.7884
3110,5.157,197.932,17,295,0.7872
3111,5.157,197.932,18,295,0.7884
3112,5.157,197.932,19,295,0.7918
3113,5.157,197.932,20,295,0.7971
3114,5.157,197.932,21,295,0.8033
3115,5.157,197.932,22,295,0.8096
3116,5.157,197.932,23,295,0.8176
3117,5.157,197.932,23.98,295,0.8241
3118,5.157,197.932,7,313,0.9028
3119,5.157,197.932,8,313,0.8907
3120,5.157,197.932,9,313,0.8802
3121,5.157,197.932,10,313,0.8704
3122,5.157,197.932,11,313,0.8623
3123,5.157,197.932,12,313,0.8547
3124,5.157,197.932,13,313,0.8488
3125,5.157,197.932,14,313,0.845
3126,5.157,197.932,15,313,0.8419
3127,5.157,197.932,16,313,0.8407
3128,5.157,197.932,17,313,0.8393
3129,5.157,197.932,18,313,0.8398
3130,5.157,197.932,19,313,0.8415
3131,5.157,197.932,20,313,0.8444
3132,5.157,197.932,21,313,0.8485
3133,5.157,197.932,22,313,0.853
3134,5.157,197.932,23,313,0.8594
3135,5.157,197.932,23.98,313,0.8649
3136,5.157,197.932,7,323,0.9219
3137,5.157,197.932,8,323,0.9106
3138,5.157,197.932,9,323,0.9009
3139,5.157,197.932,10,323,0.8918
3140,5.157,197.932,11,323,0.8845
3141,5.157,197.932,12,323,0.8775
3142,5.157,197.932,13,323,0.8722
3143,5.157,197.932,14,323,0.8682
3144,5.157,197.932,15,323,0.865
3145,5.157,197.932,16,323,0.8634
3146,5.157,197.932,17,323,0.8619
3147,5.157,197.932,18,323,0.8621
3148,5.157,197.932,19,323,0.8636
3149,5.157,197.932,20,323,0.8661
3150,5.157,197.932,21,323,0.8698
3151,5.157,197.932,22,323,0.8738
3152,5.157,197.932,23,323,0.8795
3153,5.157,197.932,23.98,323,0.8846
3154,5.157,197.932,7,333,0.9414
3155,5.157,197.932,8,333,0.9309
3156,5.157,197.932,9,333,0.922
3157,5.157,197.932,10,333,0.9137
3158,5.157,197.932,11,333,0.9072
3159,5.157,197.932,12,333,0.9011
3160,5.157,197.932,13,333,0.8968
3161,5.157,197.932,14,333,0.8936
3162,5.157,197.932,15,333,0.8909
3163,5.157,197.932,16,333,0.8896
3164,5.157,197.932,17,333,0.8877
3165,5.157,197.932,18,333,0.8877
3166,5.157,197.932,19,333,0.8889
3167,5.157,197.932,20,333,0.8908
3168,5.157,197.932,21,333,0.8937
3169,5.157,197.932,22,333,0.8973
3170,5.157,197.932,23,333,0.9022
3171,5.157,197.932,23.98,333,0.9062
3172,5.157,197.932,7,345.5,0.9479
3173,5.157,197.932,8,345.5,0.9399
3174,5.157,197.932,9,345.5,0.9332
3175,5.157,197.932,10,345.5,0.9274
3176,5.157,197.932,11,345.5,0.9229
3177,5.157,197.932,12,345.5,0.9184
3178,5.157,197.932,13,345.5,0.9153
3179,5.157,197.932,14,345.5,0.913
3180,5.157,197.932,15,345.5,0.9108
3181,5.157,197.932,16,345.5,0.9099
3182,5.157,197.932,17,345.5,0.9086
3183,5.157,197.932,18,345.5,0.9092
3184,5.157,197.932,19,345.5,0.9113
3185,5.157,197.932,20,345.5,0.9136
3186,5.157,197.932,21,345.5,0.9166
3187,5.157,197.932,22,345.5,0.9198
3188,5.157,197.932,23,345.5,0.924
3189,5.157,197.932,23.98,345.5,0.9268
3190,6.024,208.313,7,313,0.8766
3191,6.024,208.313,8,313,0.8646
3192,6.024,208.313,9,313,0.8549
3193,6.024,208.313,10,313,0.8459
3194,6.024,208.313,11,313,0.837
3195,6.024,208.313,12,313,0.829
3196,6.024,208.313,13,313,0.8227
3197,6.024,208.313,14,313,0.8177
3198,6.024,208.313,15,313,0.8141
3199,6.024,208.313,16,313,0.8117
3200,6.024,208.313,17,313,0.811
3201,6.024,208.313,18,313,0.8119
3202,6.024,208.313,19,313,0.8141
3203,6.024,208.313,20,313,0.8176
3204,6.024,208.313,21,313,0.8222
3205,6.024,208.313,22,313,0.8282
3206,6.024,208.313,23,313,0.8352
3207,6.024,208.313,24.356,313,0.8454
3208,6.024,208.313,7,323,0.8975
3209,6.024,208.313,8,323,0.8864
3210,6.024,208.313,9,323,0.8771
3211,6.024,208.313,10,323,0.8686
3212,6.024,208.313,11,323,0.8602
3213,6.024,208.313,12,323,0.8524
3214,6.024,208.313,13,323,0.8468
3215,6.024,208.313,14,323,0.8419
3216,6.024,208.313,15,323,0.8381
3217,6.024,208.313,16,323,0.8356
3218,6.024,208.313,17,323,0.8346
3219,6.024,208.313,18,323,0.8348
3220,6.024,208.313,19,323,0.8364
3221,6.024,208.313,20,323,0.8394
3222,6.024,208.313,21,323,0.8431
3223,6.024,208.313,22,323,0.8482
3224,6.024,208.313,23,323,0.854
3225,6.024,208.313,24.356,323,0.8625
3226,6.024,208.313,7,333,0.9087
3227,6.024,208.313,8,333,0.8985
3228,6.024,208.313,9,333,0.8904
3229,6.024,208.313,10,333,0.8832
3230,6.024,208.313,11,333,0.8754
3231,6.024,208.313,12,333,0.8689
3232,6.024,208.313,13,333,0.8644
3233,6.024,208.313,14,333,0.8605
3234,6.024,208.313,15,333,0.8573
3235,6.024,208.313,16,333,0.855
3236,6.024,208.313,17,333,0.8541
3237,6.024,208.313,18,333,0.8537
3238,6.024,208.313,19,333,0.8544
3239,6.024,208.313,20,333,0.8569
3240,6.024,208.313,21,333,0.8596
3241,6.024,208.313,22,333,0.8638
3242,6.024,208.313,23,333,0.8683
3243,6.024,208.313,24.356,333,0.875
3244,6.024,208.313,7,343,0.9198
3245,6.024,208.313,8,343,0.9104
3246,6.024,208.313,9,343,0.9031
3247,6.024,208.313,10,343,0.8965
3248,6.024,208.313,11,343,0.8892
3249,6.024,208.313,12,343,0.8833
3250,6.024,208.313,13,343,0.8794
3251,6.024,208.313,14,343,0.8763
3252,6.024,208.313,15,343,0.8738
3253,6.024,208.313,16,343,0.8718
3254,6.024,208.313,17,343,0.8714
3255,6.024,208.313,18,343,0.8715
3256,6.024,208.313,19,343,0.8725
3257,6.024,208.313,20,343,0.875
3258,6.024,208.313,21,343,0.8778
3259,6.024,208.313,22,343,0.8812
3260,6.024,208.313,23,343,0.8853
3261,6.024,208.313,24.356,343,0.8913
3262,6.024,208.313,7,352.5,0.9282
3263,6.024,208.313,8,352.5,0.9194
3264,6.024,208.313,9,352.5,0.9128
3265,6.024,208.313,10,352.5,0.9068
3266,6.024,208.313,11,352.5,0.9
3267,6.024,208.313,12,352.5,0.8947
3268,6.024,208.313,13,352.5,0.891
3269,6.024,208.313,14,352.5,0.8884
3270,6.024,208.313,15,352.5,0.8862
3271,6.024,208.313,16,352.5,0.8845
3272,6.024,208.313,17,352.5,0.8846
3273,6.024,208.313,18,352.5,0.8852
3274,6.024,208.313,19,352.5,0.8865
3275,6.024,208.313,20,352.5,0.8891
3276,6.024,208.313,21,352.5,0.8918
3277,6.024,208.313,22,352.5,0.8948
3278,6.024,208.313,23,352.5,0.8985
3279,6.024,208.313,24.356,352.5,0.9039
3280,5.992,206.749,7,313,0.8823
3281,5.992,206.749,8,313,0.8725
3282,5.992,206.749,9,313,0.8617
3283,5.992,206.749,10,313,0.8517
3284,5.992,206.749,11,313,0.8417
3285,5.992,206.749,12,313,0.8336
3286,5.992,206.749,13,313,0.8268
3287,5.992,206.749,14,313,0.8224
3288,5.992,206.749,15,313,0.8183
3289,5.992,206.749,16,313,0.8167
3290,5.992,206.749,17,313,0.8171
3291,5.992,206.749,18,313,0.8183
3292,5.992,206.749,19,313,0.8209
3293,5.992,206.749,20,313,0.8252
3294,5.992,206.749,21,313,0.8294
3295,5.992,206.749,22,313,0.835
3296,5.992,206.749,23,313,0.8409
3297,5.992,206.749,23.72,313,0.8457
3298,5.992,206.749,7,323,0.9144
3299,5.992,206.749,8,323,0.9063
3300,5.992,206.749,9,323,0.8981
3301,5.992,206.749,10,323,0.8909
3302,5.992,206.749,11,323,0.8836
3303,5.992,206.749,12,323,0.8776
3304,5.992,206.749,13,323,0.8729
3305,5.992,206.749,14,323,0.8697
3306,5.992,206.749,15,323,0.8664
3307,5.992,206.749,16,323,0.865
3308,5.992,206.749,17,323,0.8647
3309,5.992,206.749,18,323,0.8646
3310,5.992,206.749,19,323,0.8661
3311,5.992,206.749,20,323,0.8693
3312,5.992,206.749,21,323,0.8729
3313,5.992,206.749,22,323,0.8773
3314,5.992,206.749,23,323,0.8822
3315,5.992,206.749,23.72,323,0.8864
3316,5.992,206.749,7,333,0.9144
3317,5.992,206.749,8,333,0.9063
3318,5.992,206.749,9,333,0.8981
3319,5.992,206.749,10,333,0.8909
3320,5.992,206.749,11,333,0.8836
3321,5.992,206.749,12,333,0.8776
3322,5.992,206.749,13,333,0.8729
3323,5.992,206.749,14,333,0.8697
3324,5.992,206.749,15,333,0.8664
3325,5.992,206.749,16,333,0.865
3326,5.992,206.749,17,333,0.8647
3327,5.992,206.749,18,333,0.8646
3328,5.992,206.749,19,333,0.8661
3329,5.992,206.749,20,333,0.8693
3330,5.992,206.749,21,333,0.8729
3331,5.992,206.749,22,333,0.8773
3332,5.992,206.749,23,333,0.8822
3333,5.992,206.749,23.72,333,0.8864
3334,5.992,206.749,7,344,0.9292
3335,5.992,206.749,8,344,0.9229
3336,5.992,206.749,9,344,0.9164
3337,5.992,206.749,10,344,0.9103
3338,5.992,206.749,11,344,0.904
3339,5.992,206.749,12,344,0.8989
3340,5.992,206.749,13,344,0.8946
3341,5.992,206.749,14,344,0.8915
3342,5.992,206.749,15,344,0.8885
3343,5.992,206.749,16,344,0.8871
3344,5.992,206.749,17,344,0.8867
3345,5.992,206.749,18,344,0.8863
3346,5.992,206.749,19,344,0.8873
3347,5.992,206.749,20,344,0.8903
3348,5.992,206.749,21,344,0.8937
3349,5.992,206.749,22,344,0.8975
3350,5.992,206.749,23,344,0.9019
3351,5.992,206.749,23.72,344,0.9056
3352,5.992,206.749,7,355.6,0.9391
3353,5.992,206.749,8,355.6,0.9335
3354,5.992,206.749,9,355.6,0.9282
3355,5.992,206.749,10,355.6,0.923
3356,5.992,206.749,11,355.6,0.9175
3357,5.992,206.749,12,355.6,0.9131
3358,5.992,206.749,13,355.6,0.9098
3359,5.992,206.749,14,355.6,0.9075
3360,5.992,206.749,15,355.6,0.9051
3361,5.992,206.749,16,355.6,0.9042
3362,5.992,206.749,17,355.6,0.9039
3363,5.992,206.749,18,355.6,0.9042
3364,5.992,206.749,19,355.6,0.9055
3365,5.992,206.749,20,355.6,0.9087
3366,5.992,206.749,21,355.6,0.9121
3367,5.992,206.749,22,355.6,0.9157
3368,5.992,206.749,23,355.6,0.9194
3369,5.992,206.749,23.72,355.6,0.9228
3370,6.084,207.912,7,313,0.8927
3371,6.084,207.912,8,313,0.8814
3372,6.084,207.912,9,313,0.8708
3373,6.084,207.912,10,313,0.8588
3374,6.084,207.912,11,313,0.848
3375,6.084,207.912,12,313,0.8386
3376,6.084,207.912,13,313,0.8311
3377,6.084,207.912,14,313,0.826
3378,6.084,207.912,15,313,0.8224
3379,6.084,207.912,16,313,0.8192
3380,6.084,207.912,17,313,0.8181
3381,6.084,207.912,18,313,0.8189
3382,6.084,207.912,19,313,0.8215
3383,6.084,207.912,20,313,0.825
3384,6.084,207.912,21,313,0.8304
3385,6.084,207.912,22,313,0.8358
3386,6.084,207.912,22.872,313,0.841
3387,6.084,207.912,7,322,0.9135
3388,6.084,207.912,8,322,0.9029
3389,6.084,207.912,9,322,0.8927
3390,6.084,207.912,10,322,0.881
3391,6.084,207.912,11,322,0.8707
3392,6.084,207.912,12,322,0.8617
3393,6.084,207.912,13,322,0.8549
3394,6.084,207.912,14,322,0.8505
3395,6.084,207.912,15,322,0.8479
3396,6.084,207.912,16,322,0.845
3397,6.084,207.912,17,322,0.8435
3398,6.084,207.912,18,322,0.8433
3399,6.084,207.912,19,322,0.8449
3400,6.084,207.912,20,322,0.8475
3401,6.084,207.912,21,322,0.8519
3402,6.084,207.912,22,322,0.856
3403,6.084,207.912,22.872,322,0.8605
3404,6.084,207.912,7,333,0.9266
3405,6.084,207.912,8,333,0.9167
3406,6.084,207.912,9,333,0.9078
3407,6.084,207.912,10,333,0.8976
3408,6.084,207.912,11,333,0.889
3409,6.084,207.912,12,333,0.8814
3410,6.084,207.912,13,333,0.8757
3411,6.084,207.912,14,333,0.8717
3412,6.084,207.912,15,333,0.87
3413,6.084,207.912,16,333,0.8676
3414,6.084,207.912,17,333,0.8667
3415,6.084,207.912,18,333,0.8667
3416,6.084,207.912,19,333,0.8677
3417,6.084,207.912,20,333,0.8697
3418,6.084,207.912,21,333,0.8737
3419,6.084,207.912,22,333,0.8774
3420,6.084,207.912,22.872,333,0.8817
3421,6.084,207.912,7,342,0.9351
3422,6.084,207.912,8,342,0.9258
3423,6.084,207.912,9,342,0.9179
3424,6.084,207.912,10,342,0.909
3425,6.084,207.912,11,342,0.9016
3426,6.084,207.912,12,342,0.8949
3427,6.084,207.912,13,342,0.8902
3428,6.084,207.912,14,342,0.8869
3429,6.084,207.912,15,342,0.886
3430,6.084,207.912,16,342,0.8844
3431,6.084,207.912,17,342,0.8838
3432,6.084,207.912,18,342,0.8843
3433,6.084,207.912,19,342,0.8852
3434,6.084,207.912,20,342,0.887
3435,6.084,207.912,21,342,0.8899
3436,6.084,207.912,22,342,0.8928
3437,6.084,207.912,22.872,342,0.8967
3438,6.084,207.912,7,352.2,0.9468
3439,6.084,207.912,8,352.2,0.9384
3440,6.084,207.912,9,352.2,0.9318
3441,6.084,207.912,10,352.2,0.9245
3442,6.084,207.912,11,352.2,0.9187
3443,6.084,207.912,12,352.2,0.9129
3444,6.084,207.912,13,352.2,0.9091
3445,6.084,207.912,14,352.2,0.9062
3446,6.084,207.912,15,352.2,0.9057
3447,6.084,207.912,16,352.2,0.9042
3448,6.084,207.912,17,352.2,0.9038
3449,6.084,207.912,18,352.2,0.9046
3450,6.084,207.912,19,352.2,0.9057
3451,6.084,207.912,20,352.2,0.9071
3452,6.084,207.912,21,352.2,0.9099
3453,6.084,207.912,22,352.2,0.9123
3454,6.084,207.912,22.872,352.2,0.9161
3455,5.839,205.222,7,317,0.8976
3456,5.839,205.222,8,317,0.888
3457,5.839,205.222,9,317,0.8777
3458,5.839,205.222,10,317,0.8683
3459,5.839,205.222,11,317,0.8594
3460,5.839,205.222,12,317,0.8518
3461,5.839,205.222,13,317,0.8467
3462,5.839,205.222,14,317,0.8413
3463,5.839,205.222,15,317,0.8382
3464,5.839,205.222,16,317,0.8369
3465,5.839,205.222,17,317,0.8367
3466,5.839,205.222,18,317,0.8374
3467,5.839,205.222,19,317,0.8396
3468,5.839,205.222,20,317,0.842
3469,5.839,205.222,21,317,0.8457
3470,5.839,205.222,22,317,0.8511
3471,5.839,205.222,23,317,0.8579
3472,5.839,205.222,24.48,317,0.8681
3473,5.839,205.222,7,327,0.9139
3474,5.839,205.222,8,327,0.9059
3475,5.839,205.222,9,327,0.8968
3476,5.839,205.222,10,327,0.8883
3477,5.839,205.222,11,327,0.88
3478,5.839,205.222,12,327,0.8732
3479,5.839,205.222,13,327,0.869
3480,5.839,205.222,14,327,0.8641
3481,5.839,205.222,15,327,0.8616
3482,5.839,205.222,16,327,0.8603
3483,5.839,205.222,17,327,0.8603
3484,5.839,205.222,18,327,0.8609
3485,5.839,205.222,19,327,0.8631
3486,5.839,205.222,20,327,0.8653
3487,5.839,205.222,21,327,0.8687
3488,5.839,205.222,22,327,0.8734
3489,5.839,205.222,23,327,0.8792
3490,5.839,205.222,24.48,327,0.888
3491,5.839,205.222,7,337,0.9281
3492,5.839,205.222,8,337,0.9207
3493,5.839,205.222,9,337,0.9124
3494,5.839,205.222,10,337,0.9046
3495,5.839,205.222,11,337,0.8972
3496,5.839,205.222,12,337,0.8917
3497,5.839,205.222,13,337,0.8881
3498,5.839,205.222,14,337,0.8835
3499,5.839,205.222,15,337,0.8814
3500,5.839,205.222,16,337,0.88
3501,5.839,205.222,17,337,0.8798
3502,5.839,205.222,18,337,0.8803
3503,5.839,205.222,19,337,0.8822
3504,5.839,205.222,20,337,0.8845
3505,5.839,205.222,21,337,0.8874
3506,5.839,205.222,22,337,0.8919
3507,5.839,205.222,23,337,0.8975
3508,5.839,205.222,24.48,337,0.9053
3509,5.839,205.222,7,351,0.9427
3510,5.839,205.222,8,351,0.9365
3511,5.839,205.222,9,351,0.9298
3512,5.839,205.222,10,351,0.923
3513,5.839,205.222,11,351,0.9173
3514,5.839,205.222,12,351,0.913
3515,5.839,205.222,13,351,0.9101
3516,5.839,205.222,14,351,0.907
3517,5.839,205.222,15,351,0.9055
3518,5.839,205.222,16,351,0.9054
3519,5.839,205.222,17,351,0.9055
3520,5.839,205.222,18,351,0.9058
3521,5.839,205.222,19,351,0.9079
3522,5.839,205.222,20,351,0.91
3523,5.839,205.222,21,351,0.913
3524,5.839,205.222,22,351,0.9167
3525,5.839,205.222,23,351,0.9216
3526,5.839,205.222,24.48,351,0.9281
3527,5.839,205.222,7,360.4,0.9481
3528,5.839,205.222,8,360.4,0.943
3529,5.839,205.222,9,360.4,0.937
3530,5.839,205.222,10,360.4,0.9316
3531,5.839,205.222,11,360.4,0.9265
3532,5.839,205.222,12,360.4,0.9231
3533,5.839,205.222,13,360.4,0.9212
3534,5.839,205.222,14,360.4,0.9192
3535,5.839,205.222,15,360.4,0.9184
3536,5.839,205.222,16,360.4,0.9184
3537,5.839,205.222,17,360.4,0.9189
3538,5.839,205.222,18,360.4,0.9195
3539,5.839,205.222,19,360.4,0.9216
3540,5.839,205.222,20,360.4,0.9232
3541,5.839,205.222,21,360.4,0.9258
3542,5.839,205.222,22,360.4,0.9289
3543,5.839,205.222,23,360.4,0.9333
3544,5.839,205.222,24.48,360.4,0.9391
3545,7.511,224.234,7,293.5,0.7978
3546,7.511,224.234,8,293.5,0.7781
3547,7.511,224.234,9,293.5,0.7585
3548,7.511,224.234,10,293.5,0.7419
3549,7.511,224.234,11,293.5,0.7258
3550,7.511,224.234,12,293.5,0.7125
3551,7.511,224.234,13,293.5,0.7031
3552,7.511,224.234,14,293.5,0.698
3553,7.511,224.234,15,293.5,0.6952
3554,7.511,224.234,16,293.5,0.6976
3555,7.511,224.234,17,293.5,0.7014
3556,7.511,224.234,18,293.5,0.7066
3557,7.511,224.234,19,293.5,0.7151
3558,7.511,224.234,20,293.5,0.7229
3559,7.511,224.234,21.372,293.5,0.7363
3560,7.511,224.234,7,306,0.8366
3561,7.511,224.234,8,306,0.8203
3562,7.511,224.234,9,306,0.8031
3563,7.511,224.234,10,306,0.7888
3564,7.511,224.234,11,306,0.775
3565,7.511,224.234,12,306,0.7642
3566,7.511,224.234,13,306,0.7564
3567,7.511,224.234,14,306,0.7514
3568,7.511,224.234,15,306,0.7473
3569,7.511,224.234,16,306,0.7469
3570,7.511,224.234,17,306,0.7478
3571,7.511,224.234,18,306,0.7499
3572,7.511,224.234,19,306,0.7555
3573,7.511,224.234,20,306,0.761
3574,7.511,224.234,21.372,306,0.7719
3575,7.511,224.234,7,319,0.8629
3576,7.511,224.234,8,319,0.8497
3577,7.511,224.234,9,319,0.8365
3578,7.511,224.234,10,319,0.8252
3579,7.511,224.234,11,319,0.8143
3580,7.511,224.234,12,319,0.8041
3581,7.511,224.234,13,319,0.7963
3582,7.511,224.234,14,319,0.7912
3583,7.511,224.234,15,319,0.7868
3584,7.511,224.234,16,319,0.7856
3585,7.511,224.234,17,319,0.7853
3586,7.511,224.234,18,319,0.7864
3587,7.511,224.234,19,319,0.7899
3588,7.511,224.234,20,319,0.7928
3589,7.511,224.234,21.372,319,0.8012
3590,7.511,224.234,7,333,0.8837
3591,7.511,224.234,8,333,0.8718
3592,7.511,224.234,9,333,0.8606
3593,7.511,224.234,10,333,0.8503
3594,7.511,224.234,11,333,0.8414
3595,7.511,224.234,12,333,0.8328
3596,7.511,224.234,13,333,0.8267
3597,7.511,224.234,14,333,0.8218
3598,7.511,224.234,15,333,0.8182
3599,7.511,224.234,16,333,0.8168
3600,7.511,224.234,17,333,0.8166
3601,7.511,224.234,18,333,0.8168
3602,7.511,224.234,19,333,0.8196
3603,7.511,224.234,20,333,0.8216
3604,7.511,224.234,21.372,333,0.8282
3605,7.511,224.234,7,346,0.9044
3606,7.511,224.234,8,346,0.8941
3607,7.511,224.234,9,346,0.8838
3608,7.511,224.234,10,346,0.8748
3609,7.511,224.234,11,346,0.8672
3610,7.511,224.234,12,346,0.8595
3611,7.511,224.234,13,346,0.8542
3612,7.511,224.234,14,346,0.8501
3613,7.511,224.234,15,346,0.847
3614,7.511,224.234,16,346,0.8453
3615,7.511,224.234,17,346,0.8447
3616,7.511,224.234,18,346,0.8443
3617,7.511,224.234,19,346,0.8466
3618,7.511,224.234,20,346,0.8486
3619,7.511,224.234,21.372,346,0.855
3620,5.299,200.2,23.024,333,0.8419
3621,5.299,200.2,22.024,333,0.8356
3622,5.299,200.2,21.025,333,0.8303
3623,5.299,200.2,20.024,333,0.8259
3624,5.299,200.2,19.023,333,0.8226
3625,5.299,200.2,18.026,333,0.8205
3626,5.299,200.2,17.023,333,0.8195
3627,5.299,200.2,16.025,333,0.8197
3628,5.299,200.2,15.023,333,0.8211
3629,5.299,200.2,14.024,333,0.8237
3630,5.299,200.2,13.024,333,0.8275
3631,5.299,200.2,12.025,333,0.8324
3632,5.299,200.2,11.025,333,0.8385
3633,5.299,200.2,10.024,333,0.8457
3634,5.299,200.2,9.024,333,0.854
3635,5.299,200.2,8.023,333,0.8634
3636,5.299,200.2,7.025,333,0.8737
3637,5.299,200.2,6.025,333,0.8851
3638,5.299,200.2,5.024,333,0.8974
3639,5.299,200.2,4.024,333,0.9104
3640,5.299,200.2,23.024,342.7,0.8977
3641,5.299,200.2,22.025,342.7,0.893
3642,5.299,200.2,21.024,342.7,0.8889
3643,5.299,200.2,20.024,342.7,0.8856
3644,5.299,200.2,19.023,342.7,0.8829
3645,5.299,200.2,18.024,342.7,0.881
3646,5.299,200.2,17.025,342.7,0.8798
3647,5.299,200.2,16.024,342.7,0.8793
3648,5.299,200.2,15.024,342.7,0.8796
3649,5.299,200.2,14.025,342.7,0.8807
3650,5.299,200.2,13.024,342.7,0.8823
3651,5.299,200.2,12.025,342.7,0.885
3652,5.299,200.2,11.024,342.7,0.8884
3653,5.299,200.2,10.023,342.7,0.8925
3654,5.299,200.2,9.024,342.7,0.8974
3655,5.299,200.2,8.024,342.7,0.903
3656,5.299,200.2,7.025,342.7,0.9094
