time,PC,TC,P,T,Z
5529,5.157,197.932,9,295,0.8295
5530,5.157,197.932,10,295,0.8196
5531,5.157,197.932,11,295,0.8111
5532,5.157,197.932,12,295,0.8028
5533,5.157,197.932,13,295,0.7966
5534,5.157,197.932,14,295,0.7925
5535,5.157,197.932,15,295,0.7894
5536,5.157,197.932,16,295,0.7884
5537,5.157,197.932,17,295,0.7872
5538,5.157,197.932,18,295,0.7884
5539,5.157,197.932,19,295,0.7918
5540,5.157,197.932,20,295,0.7971
5541,5.157,197.932,21,295,0.8033
5542,5.157,197.932,22,295,0.8096
5543,5.157,197.932,23,295,0.8176
5544,5.157,197.932,23.98,295,0.8241
5545,5.157,197.932,7,313,0.9028
5546,5.157,197.932,8,313,0.8907
5547,5.157,197.932,9,313,0.8802
5548,5.157,197.932,10,313,0.8704
5549,5.157,197.932,11,313,0.8623
5550,5.157,197.932,12,313,0.8547
5551,5.157,197.932,13,313,0.8488
5552,5.157,197.932,14,313,0.845
5553,5.157,197.932,15,313,0.8419
5554,5.157,197.932,16,313,0.8407
5555,5.157,197.932,17,313,0.8393
5556,5.157,197.932,18,313,0.8398
5557,5.157,197.932,19,313,0.8415
5558,5.157,197.932,20,313,0.8444
5559,5.157,197.932,21,313,0.8485
5560,5.157,197.932,22,313,0.853
5561,5.157,197.932,23,313,0.8594
5562,5.157,197.932,23.98,313,0.8649
5563,5.157,197.932,7,323,0.9219
5564,5.157,197.932,8,323,0.9106
5565,5.157,197.932,9,323,0.9009
5566,5.157,197.932,10,323,0.8918
5567,5.157,197.932,11,323,0.8845
5568,5.157,197.932,12,323,0.8775
5569,5.157,197.932,13,323,0.8722
5570,5.157,197.932,14,323,0.8682
5571,5.157,197.932,15,323,0.865
5572,5.157,197.932,16,323,0.8634
5573,5.157,197.932,17,323,0.8619
5574,5.157,197.932,18,323,0.8621
5575,5.157,197.932,19,323,0.8636
5576,5.157,197.932,20,323,0.8661
5577,5.157,197.932,21,323,0.8698
5578,5.157,197.932,22,323,0.8738
5579,5.157,197.932,23,323,0.8795
5580,5.157,197.932,23.98,323,0.8846
5581,5.157,197.932,7,333,0.9414
5582,5.157,197.932,8,333,0.9309
5583,5.157,197.932,9,333,0.922
5584,5.157,197.932,10,333,0.9137
5585,5.157,197.932,11,333,0.9072
5586,5.157,197.932,12,333,0.9011
5587,5.157,197.932,13,333,0.8968
5588,5.157,197.932,14,333,0.8936
5589,5.157,197.932,15,333,0.8909
5590,5.157,197.932,16,333,0.8896
5591,5.157,197.932,17,333,0.8877
5592,5.157,197.932,18,333,0.8877
5593,5.157,197.932,19,333,0.8889
5594,5.157,197.932,20,333,0.8908
5595,5.157,197.932,21,333,0.8937
5596,5.157,197.932,22,333,0.8973
5597,5.157,197.932,23,333,0.9022
5598,5.157,197.932,23.98,333,0.9062
5599,5.157,197.932,7,345.5,0.9479
5600,5.157,197.932,8,345.5,0.9399
5601,5.157,197.932,9,345.5,0.9332
5602,5.157,197.932,10,345.5,0.9274
5603,5.157,197.932,11,345.5,0.9229
5604,5.157,197.932,12,345.5,0.9184
5605,5.157,197.932,13,345.5,0.9153
5606,5.157,197.932,14,345.5,0.913
5607,5.157,197.932,15,345.5,0.9108
5608,5.157,197.932,16,345.5,0.9099
5609,5.157,197.932,17,345.5,0.9086
5610,5.157,197.932,18,345.5,0.9092
5611,5.157,197.932,19,345.5,0.9113
5612,5.157,197.932,20,345.5,0.9136
5613,5.157,197.932,21,345.5,0.9166
5614,5.157,197.932,22,345.5,0.9198
5615,5.157,197.932,23,345.5,0.924
5616,5.157,197.932,23.98,345.5,0.9268
5617,6.024,208.313,7,313,0.8766
5618,6.024,208.313,8,313,0.8646
5619,6.024,208.313,9,313,0.8549
5620,6.024,208.313,10,313,0.8459
5621,6.024,208.313,11,313,0.837
5622,6.024,208.313,12,313,0.829
5623,6.024,208.313,13,313,0.8227
5624,6.024,208.313,14,313,0.8177
5625,6.024,208.313,15,313,0.8141
5626,6.024,208.313,16,313,0.8117
5627,6.024,208.313,17,313,0.811
5628,6.024,208.313,18,313,0.8119
5629,6.024,208.313,19,313,0.8141
5630,6.024,208.313,20,313,0.8176
5631,6.024,208.313,21,313,0.8222
5632,6.024,208.313,22,313,0.8282
5633,6.024,208.313,23,313,0.8352
5634,6.024,208.313,24.356,313,0.8454
5635,6.024,208.313,7,323,0.8975
5636,6.024,208.313,8,323,0.8864
5637,6.024,208.313,9,323,0.8771
5638,6.024,208.313,10,323,0.8686
5639,6.024,208.313,11,323,0.8602
5640,6.024,208.313,12,323,0.8524
5641,6.024,208.313,13,323,0.8468
5642,6.024,208.313,14,323,0.8419
5643,6.024,208.313,15,323,0.8381
5644,6.024,208.313,16,323,0.8356
5645,6.024,208.313,17,323,0.8346
5646,6.024,208.313,18,323,0.8348
5647,6.024,208.313,19,323,0.8364
5648,6.024,208.313,20,323,0.8394
5649,6.024,208.313,21,323,0.8431
5650,6.024,208.313,22,323,0.8482
5651,6.024,208.313,23,323,0.854
5652,6.024,208.313,24.356,323,0.8625
5653,6.024,208.313,7,333,0.9087
5654,6.024,208.313,8,333,0.8985
5655,6.024,208.313,9,333,0.8904
5656,6.024,208.313,10,333,0.8832
5657,6.024,208.313,11,333,0.8754
5658,6.024,208.313,12,333,0.8689
5659,6.024,208.313,13,333,0.8644
5660,6.024,208.313,14,333,0.8605
5661,6.024,208.313,15,333,0.8573
5662,6.024,208.313,16,333,0.855
5663,6.024,208.313,17,333,0.8541
5664,6.024,208.313,18,333,0.8537
5665,6.024,208.313,19,333,0.8544
5666,6.024,208.313,20,333,0.8569
5667,6.024,208.313,21,333,0.8596
5668,6.024,208.313,22,333,0.8638
5669,6.024,208.313,23,333,0.8683
5670,6.024,208.313,24.356,333,0.875
5671,6.024,208.313,7,343,0.9198
5672,6.024,208.313,8,343,0.9104
5673,6.024,208.313,9,343,0.9031
5674,6.024,208.313,10,343,0.8965
5675,6.024,208.313,11,343,0.8892
5676,6.024,208.313,12,343,0.8833
5677,6.024,208.313,13,343,0.8794
5678,6.024,208.313,14,343,0.8763
5679,6.024,208.313,15,343,0.8738
5680,6.024,208.313,16,343,0.8718
5681,6.024,208.313,17,343,0.8714
5682,6.024,208.313,18,343,0.8715
5683,6.024,208.313,19,343,0.8725
5684,6.024,208.313,20,343,0.875
5685,6.024,208.313,21,343,0.8778
5686,6.024,208.313,22,343,0.8812
5687,6.024,208.313,23,343,0.8853
5688,6.024,208.313,24.356,343,0.8913
5689,6.024,208.313,7,352.5,0.9282
5690,6.024,208.313,8,352.5,0.9194
5691,6.024,208.313,9,352.5,0.9128
5692,6.024,208.313,10,352.5,0.9068
5693,6.024,208.313,11,352.5,0.9
5694,6.024,208.313,12,352.5,0.8947
5695,6.024,208.313,13,352.5,0.891
5696,6.024,208.313,14,352.5,0.8884
5697,6.024,208.313,15,352.5,0.8862
5698,6.024,208.313,16,352.5,0.8845
5699,6.024,208.313,17,352.5,0.8846
5700,6.024,208.313,18,352.5,0.8852
5701,6.024,208.313,19,352.5,0.8865
5702,6.024,208.313,20,352.5,0.8891
5703,6.024,208.313,21,352.5,0.8918
5704,6.024,208.313,22,352.5,0.8948
5705,6.024,208.313,23,352.5,0.8985
5706,6.024,208.313,24.356,352.5,0.9039
5707,5.992,206.749,7,313,0.8823
5708,5.992,206.749,8,313,0.8725
5709,5.992,206.749,9,313,0.8617
5710,5.992,206.749,10,313,0.8517
5711,5.992,206.749,11,313,0.8417
5712,5.992,206.749,12,313,0.8336
5713,5.992,206.749,13,313,0.8268
5714,5.992,206.749,14,313,0.8224
5715,5.992,206.749,15,313,0.8183
5716,5.992,206.749,16,313,0.8167
5717,5.992,206.749,17,313,0.8171
5718,5.992,206.749,18,313,0.8183
5719,5.992,206.749,19,313,0.8209
5720,5.992,206.749,20,313,0.8252
5721,5.992,206.749,21,313,0.8294
5722,5.992,206.749,22,313,0.835
5723,5.992,206.749,23,313,0.8409
5724,5.992,206.749,23.72,313,0.8457
5725,5.992,206.749,7,323,0.9144
5726,5.992,206.749,8,323,0.9063
5727,5.992,206.749,9,323,0.8981
5728,5.992,206.749,10,323,0.8909
5729,5.992,206.749,11,323,0.8836
5730,5.992,206.749,12,323,0.8776
5731,5.992,206.749,13,323,0.8729
5732,5.992,206.749,14,323,0.8697
5733,5.992,206.749,15,323,0.8664
5734,5.992,206.749,16,323,0.865
5735,5.992,206.749,17,323,0.8647
5736,5.992,206.749,18,323,0.8646
5737,5.992,206.749,19,323,0.8661
5738,5.992,206.749,20,323,0.8693
5739,5.992,206.749,21,323,0.8729
5740,5.992,206.749,22,323,0.8773
5741,5.992,206.749,23,323,0.8822
5742,5.992,206.749,23.72,323,0.8864
5743,5.992,206.749,7,333,0.9144
5744,5.992,206.749,8,333,0.9063
5745,5.992,206.749,9,333,0.8981
5746,5.992,206.749,10,333,0.8909
5747,5.992,206.749,11,333,0.8836
5748,5.992,206.749,12,333,0.8776
5749,5.992,206.749,13,333,0.8729
5750,5.992,206.749,14,333,0.8697
5751,5.992,206.749,15,333,0.8664
5752,5.992,206.749,16,333,0.865
5753,5.992,206.749,17,333,0.8647
5754,5.992,206.749,18,333,0.8646
5755,5.992,206.749,19,333,0.8661
5756,5.992,206.749,20,333,0.8693
5757,5.992,206.749,21,333,0.8729
5758,5.992,206.749,22,333,0.8773
5759,5.992,206.749,23,333,0.8822
5760,5.992,206.749,23.72,333,0.8864
5761,5.992,206.749,7,344,0.9292
5762,5.992,206.749,8,344,0.9229
5763,5.992,206.749,9,344,0.9164
5764,5.992,206.749,10,344,0.9103
5765,5.992,206.749,11,344,0.904
5766,5.992,206.749,12,344,0.8989
5767,5.992,206.749,13,344,0.8946
5768,5.992,206.749,14,344,0.8915
5769,5.992,206.749,15,344,0.8885
5770,5.992,206.749,16,344,0.8871
5771,5.992,206.749,17,344,0.8867
5772,5.992,206.749,18,344,0.8863
5773,5.992,206.749,19,344,0.8873
5774,5.992,206.749,20,344,0.8903
5775,5.992,206.749,21,344,0.8937
5776,5.992,206.749,22,344,0.8975
5777,5.992,206.749,23,344,0.9019
5778,5.992,206.749,23.72,344,0.9056
5779,5.992,206.749,7,355.6,0.9391
5780,5.992,206.749,8,355.6,0.9335
5781,5.992,206.749,9,355.6,0.9282
5782,5.992,206.749,10,355.6,0.923
5783,5.992,206.749,11,355.6,0.9175
5784,5.992,206.749,12,355.6,0.9131
5785,5.992,206.749,13,355.6,0.9098
5786,5.992,206.749,14,355.6,0.9075
5787,5.992,206.749,15,355.6,0.9051
5788,5.992,206.749,16,355.6,0.9042
5789,5.992,206.749,17,355.6,0.9039
5790,5.992,206.749,18,355.6,0.9042
5791,5.992,206.749,19,355.6,0.9055
5792,5.992,206.749,20,355.6,0.9087
5793,5.992,206.749,21,355.6,0.9121
5794,5.992,206.749,22,355.6,0.9157
5795,5.992,206.749,23,355.6,0.9194
5796,5.992,206.749,23.72,355.6,0.9228
5797,6.084,207.912,7,313,0.8927
5798,6.084,207.912,8,313,0.8814
5799,6.084,207.912,9,313,0.8708
5800,6.084,207.912,10,313,0.8588
5801,6.084,207.912,11,313,0.848
5802,6.084,207.912,12,313,0.8386
5803,6.084,207.912,13,313,0.8311
5804,6.084,207.912,14,313,0.826
5805,6.084,207.912,15,313,0.8224
5806,6.084,207.912,16,313,0.8192
5807,6.084,207.912,17,313,0.8181
5808,6.084,207.912,18,313,0.8189
5809,6.084,207.912,19,313,0.8215
5810,6.084,207.912,20,313,0.825
5811,6.084,207.912,21,313,0.8304
5812,6.084,207.912,22,313,0.8358
5813,6.084,207.912,22.872,313,0.841
5814,6.084,207.912,7,322,0.9135
5815,6.084,207.912,8,322,0.9029
5816,6.084,207.912,9,322,0.8927
5817,6.084,207.912,10,322,0.881
5818,6.084,207.912,11,322,0.8707
5819,6.084,207.912,12,322,0.8617
5820,6.084,207.912,13,322,0.8549
5821,6.084,207.912,14,322,0.8505
5822,6.084,207.912,15,322,0.8479
5823,6.084,207.912,16,322,0.845
5824,6.084,207.912,17,322,0.8435
5825,6.084,207.912,18,322,0.8433
5826,6.084,207.912,19,322,0.8449
5827,6.084,207.912,20,322,0.8475
5828,6.084,207.912,21,322,0.8519
5829,6.084,207.912,22,322,0.856
5830,6.084,207.912,22.872,322,0.8605
5831,6.084,207.912,7,333,0.9266
5832,6.084,207.912,8,333,0.9167
5833,6.084,207.912,9,333,0.9078
5834,6.084,207.912,10,333,0.8976
5835,6.084,207.912,11,333,0.889
5836,6.084,207.912,12,333,0.8814
5837,6.084,207.912,13,333,0.8757
5838,6.084,207.912,14,333,0.8717
5839,6.084,207.912,15,333,0.87
5840,6.084,207.912,16,333,0.8676
5841,6.084,207.912,17,333,0.8667
5842,6.084,207.912,18,333,0.8667
5843,6.084,207.912,19,333,0.8677
5844,6.084,207.912,20,333,0.8697
5845,6.084,207.912,21,333,0.8737
5846,6.084,207.912,22,333,0.8774
5847,6.084,207.912,22.872,333,0.8817
5848,6.084,207.912,7,342,0.9351
5849,6.084,207.912,8,342,0.9258
5850,6.084,207.912,9,342,0.9179
5851,6.084,207.912,10,342,0.909
5852,6.084,207.912,11,342,0.9016
5853,6.084,207.912,12,342,0.8949
5854,6.084,207.912,13,342,0.8902
5855,6.084,207.912,14,342,0.8869
5856,6.084,207.912,15,342,0.886
5857,6.084,207.912,16,342,0.8844
5858,6.084,207.912,17,342,0.8838
5859,6.084,207.912,18,342,0.8843
5860,6.084,207.912,19,342,0.8852
5861,6.084,207.912,20,342,0.887
5862,6.084,207.912,21,342,0.8899
5863,6.084,207.912,22,342,0.8928
5864,6.084,207.912,22.872,342,0.8967
5865,6.084,207.912,7,352.2,0.9468
5866,6.084,207.912,8,352.2,0.9384
5867,6.084,207.912,9,352.2,0.9318
5868,6.084,207.912,10,352.2,0.9245
5869,6.084,207.912,11,352.2,0.9187
5870,6.084,207.912,12,352.2,0.9129
5871,6.084,207.912,13,352.2,0.9091
5872,6.084,207.912,14,352.2,0.9062
5873,6.084,207.912,15,352.2,0.9057
5874,6.084,207.912,16,352.2,0.9042
5875,6.084,207.912,17,352.2,0.9038
5876,6.084,207.912,18,352.2,0.9046
5877,6.084,207.912,19,352.2,0.9057
5878,6.084,207.912,20,352.2,0.9071
5879,6.084,207.912,21,352.2,0.9099
5880,6.084,207.912,22,352.2,0.9123
5881,6.084,207.912,22.872,352.2,0.9161
5882,5.839,205.222,7,317,0.8976
5883,5.839,205.222,8,317,0.888
5884,5.839,205.222,9,317,0.8777
5885,5.839,205.222,10,317,0.8683
5886,5.839,205.222,11,317,0.8594
5887,5.839,205.222,12,317,0.8518
5888,5.839,205.222,13,317,0.8467
5889,5.839,205.222,14,317,0.8413
5890,5.839,205.222,15,317,0.8382
5891,5.839,205.222,16,317,0.8369
5892,5.839,205.222,17,317,0.8367
5893,5.839,205.222,18,317,0.8374
5894,5.839,205.222,19,317,0.8396
5895,5.839,205.222,20,317,0.842
5896,5.839,205.222,21,317,0.8457
5897,5.839,205.222,22,317,0.8511
5898,5.839,205.222,23,317,0.8579
5899,5.839,205.222,24.48,317,0.8681
5900,5.839,205.222,7,327,0.9139
5901,5.839,205.222,8,327,0.9059
5902,5.839,205.222,9,327,0.8968
5903,5.839,205.222,10,327,0.8883
5904,5.839,205.222,11,327,0.88
5905,5.839,205.222,12,327,0.8732
5906,5.839,205.222,13,327,0.869
5907,5.839,205.222,14,327,0.8641
5908,5.839,205.222,15,327,0.8616
5909,5.839,205.222,16,327,0.8603
5910,5.839,205.222,17,327,0.8603
5911,5.839,205.222,18,327,0.8609
5912,5.839,205.222,19,327,0.8631
5913,5.839,205.222,20,327,0.8653
5914,5.839,205.222,21,327,0.8687
5915,5.839,205.222,22,327,0.8734
5916,5.839,205.222,23,327,0.8792
5917,5.839,205.222,24.48,327,0.888
5918,5.839,205.222,7,337,0.9281
5919,5.839,205.222,8,337,0.9207
5920,5.839,205.222,9,337,0.9124
5921,5.839,205.222,10,337,0.9046
5922,5.839,205.222,11,337,0.8972
5923,5.839,205.222,12,337,0.8917
5924,5.839,205.222,13,337,0.8881
5925,5.839,205.222,14,337,0.8835
5926,5.839,205.222,15,337,0.8814
5927,5.839,205.222,16,337,0.88
5928,5.839,205.222,17,337,0.8798
5929,5.839,205.222,18,337,0.8803
5930,5.839,205.222,19,337,0.8822
5931,5.839,205.222,20,337,0.8845
5932,5.839,205.222,21,337,0.8874
5933,5.839,205.222,22,337,0.8919
5934,5.839,205.222,23,337,0.8975
5935,5.839,205.222,24.48,337,0.9053
5936,5.839,205.222,7,351,0.9427
5937,5.839,205.222,8,351,0.9365
5938,5.839,205.222,9,351,0.9298
5939,5.839,205.222,10,351,0.923
5940,5.839,205.222,11,351,0.9173
5941,5.839,205.222,12,351,0.913
5942,5.839,205.222,13,351,0.9101
5943,5.839,205.222,14,351,0.907
5944,5.839,205.222,15,351,0.9055
5945,5.839,205.222,16,351,0.9054
5946,5.839,205.222,17,351,0.9055
5947,5.839,205.222,18,351,0.9058
5948,5.839,205.222,19,351,0.9079
5949,5.839,205.222,20,351,0.91
5950,5.839,205.222,21,351,0.913
5951,5.839,205.222,22,351,0.9167
5952,5.839,205.222,23,351,0.9216
5953,5.839,205.222,24.48,351,0.9281
5954,5.839,205.222,7,360.4,0.9481
5955,5.839,205.222,8,360.4,0.943
5956,5.839,205.222,9,360.4,0.937
5957,5.839,205.222,10,360.4,0.9316
5958,5.839,205.222,11,360.4,0.9265
5959,5.839,205.222,12,360.4,0.9231
5960,5.839,205.222,13,360.4,0.9212
5961,5.839,205.222,14,360.4,0.9192
5962,5.839,205.222,15,360.4,0.9184
5963,5.839,205.222,16,360.4,0.9184
5964,5.839,205.222,17,360.4,0.9189
5965,5.839,205.222,18,360.4,0.9195
5966,5.839,205.222,19,360.4,0.9216
5967,5.839,205.222,20,360.4,0.9232
5968,5.839,205.222,21,360.4,0.9258
5969,5.839,205.222,22,360.4,0.9289
5970,5.839,205.222,23,360.4,0.9333
5971,5.839,205.222,24.48,360.4,0.9391
5972,7.511,224.234,7,293.5,0.7978
5973,7.511,224.234,8,293.5,0.7781
5974,7.511,224.234,9,293.5,0.7585
5975,7.511,224.234,10,293.5,0.7419
5976,7.511,224.234,11,293.5,0.7258
5977,7.511,224.234,12,293.5,0.7125
5978,7.511,224.234,13,293.5,0.7031
5979,7.511,224.234,14,293.5,0.698
5980,7.511,224.234,15,293.5,0.6952
5981,7.511,224.234,16,293.5,0.6976
5982,7.511,224.234,17,293.5,0.7014
5983,7.511,224.234,18,293.5,0.7066
5984,7.511,224.234,19,293.5,0.7151
5985,7.511,224.234,20,293.5,0.7229
5986,7.511,224.234,21.372,293.5,0.7363
5987,7.511,224.234,7,306,0.8366
5988,7.511,224.234,8,306,0.8203
5989,7.511,224.234,9,306,0.8031
5990,7.511,224.234,10,306,0.7888
5991,7.511,224.234,11,306,0.775
5992,7.511,224.234,12,306,0.7642
5993,7.511,224.234,13,306,0.7564
5994,7.511,224.234,14,306,0.7514
5995,7.511,224.234,15,306,0.7473
5996,7.511,224.234,16,306,0.7469
5997,7.511,224.234,17,306,0.7478
5998,7.511,224.234,18,306,0.7499
5999,7.511,224.234,19,306,0.7555
6000,7.511,224.234,20,306,0.761
6001,7.511,224.234,21.372,306,0.7719
6002,7.511,224.234,7,319,0.8629
6003,7.511,224.234,8,319,0.8497
6004,7.511,224.234,9,319,0.8365
6005,7.511,224.234,10,319,0.8252
6006,7.511,224.234,11,319,0.8143
6007,7.511,224.234,12,319,0.8041
6008,7.511,224.234,13,319,0.7963
6009,7.511,224.234,14,319,0.7912
6010,7.511,224.234,15,319,0.7868
6011,7.511,224.234,16,319,0.7856
6012,7.511,224.234,17,319,0.7853
6013,7.511,224.234,18,319,0.7864
6014,7.511,224.234,19,319,0.7899
6015,7.511,224.234,20,319,0.7928
6016,7.511,224.234,21.372,319,0.8012
6017,7.511,224.234,7,333,0.8837
6018,7.511,224.234,8,333,0.8718
6019,7.511,224.234,9,333,0.8606
6020,7.511,224.234,10,333,0.8503
6021,7.511,224.234,11,333,0.8414
6022,7.511,224.234,12,333,0.8328
6023,7.511,224.234,13,333,0.8267
6024,7.511,224.234,14,333,0.8218
6025,7.511,224.234,15,333,0.8182
6026,7.511,224.234,16,333,0.8168
6027,7.511,224.234,17,333,0.8166
6028,7.511,224.234,18,333,0.8168
6029,7.511,224.234,19,333,0.8196
6030,7.511,224.234,20,333,0.8216
6031,7.511,224.234,21.372,333,0.8282
6032,7.511,224.234,7,346,0.9044
6033,7.511,224.234,8,346,0.8941
6034,7.511,224.234,9,346,0.8838
6035,7.511,224.234,10,346,0.8748
6036,7.511,224.234,11,346,0.8672
6037,7.511,224.234,12,346,0.8595
6038,7.511,224.234,13,346,0.8542
6039,7.511,224.234,14,346,0.8501
6040,7.511,224.234,15,346,0.847
6041,7.511,224.234,16,346,0.8453
6042,7.511,224.234,17,346,0.8447
6043,7.511,224.234,18,346,0.8443
6044,7.511,224.234,19,346,0.8466
6045,7.511,224.234,20,346,0.8486
6046,7.511,224.234,21.372,346,0.855
6047,5.299,200.2,23.024,333,0.8419
6048,5.299,200.2,22.024,333,0.8356
6049,5.299,200.2,21.025,333,0.8303
6050,5.299,200.2,20.024,333,0.8259
6051,5.299,200.2,19.023,333,0.8226
6052,5.299,200.2,18.026,333,0.8205
6053,5.299,200.2,17.023,333,0.8195
6054,5.299,200.2,16.025,333,0.8197
6055,5.299,200.2,15.023,333,0.8211
6056,5.299,200.2,14.024,333,0.8237
6057,5.299,200.2,13.024,333,0.8275
6058,5.299,200.2,12.025,333,0.8324
6059,5.299,200.2,11.025,333,0.8385
6060,5.299,200.2,10.024,333,0.8457
6061,5.299,200.2,9.024,333,0.854
6062,5.299,200.2,8.023,333,0.8634
6063,5.299,200.2,7.025,333,0.8737
6064,5.299,200.2,6.025,333,0.8851
6065,5.299,200.2,5.024,333,0.8974
6066,5.299,200.2,4.024,333,0.9104
6067,5.299,200.2,23.024,342.7,0.8977
6068,5.299,200.2,22.025,342.7,0.893
6069,5.299,200.2,21.024,342.7,0.8889
6070,5.299,200.2,20.024,342.7,0.8856
6071,5.299,200.2,19.023,342.7,0.8829
6072,5.299,200.2,18.024,342.7,0.881
6073,5.299,200.2,17.025,342.7,0.8798
6074,5.299,200.2,16.024,342.7,0.8793
6075,5.299,200.2,15.024,342.7,0.8796
6076,5.299,200.2,14.025,342.7,0.8807
6077,5.299,200.2,13.024,342.7,0.8823
6078,5.299,200.2,12.025,342.7,0.885
6079,5.299,200.2,11.024,342.7,0.8884
6080,5.299,200.2,10.023,342.7,0.8925
6081,5.299,200.2,9.024,342.7,0.8974
6082,5.299,200.2,8.024,342.7,0.903
6083,5.299,200.2,7.025,342.7,0.9094
6084,5.299,200.2,6.023,342.7,0.9166
6085,5.299,200.2,5.025,342.7,0.9245
6086,5.299,200.2,4.024,342.7,0.933
6087,5.686,203.5,22.941,313,0.8297
6088,5.686,203.5,21.942,313,0.8231
6089,5.686,203.5,20.94,313,0.8174
6090,5.686,203.5,19.941,313,0.8128
6091,5.686,203.5,18.942,313,0.8094
6092,5.686,203.5,18.52,313,0.8083
6093,5.686,203.5,17.52,313,0.8067
6094,5.686,203.5,16.521,313,0.8063
6095,5.686,203.5,15.521,313,0.8073
6096,5.686,203.5,14.52,313,0.8096
6097,5.686,203.5,13.522,313,0.8132
6098,5.686,203.5,12.519,313,0.8181
6099,5.686,203.5,11.522,313,0.8243
6100,5.686,203.5,10.52,313,0.8316
6101,5.686,203.5,9.521,313,0.8402
6102,5.686,203.5,8.52,313,0.8499
6103,5.686,203.5,7.52,313,0.8607
6104,5.686,203.5,6.522,313,0.8725
6105,5.686,203.5,5.52,313,0.8854
6106,5.686,203.5,4.519,313,0.8991
6107,5.686,203.5,3.52,313,0.9136
6108,5.686,203.5,22.941,341.15,0.885
6109,5.686,203.5,21.939,341.15,0.8802
6110,5.686,203.5,20.94,341.15,0.876
6111,5.686,203.5,19.94,341.15,0.8727
6112,5.686,203.5,18.941,341.15,0.8701
6113,5.686,203.5,18.52,341.15,0.8693
6114,5.686,203.5,17.52,341.15,0.8678
6115,5.686,203.5,16.521,341.15,0.8672
6116,5.686,203.5,15.522,341.15,0.8674
6117,5.686,203.5,14.52,341.15,0.8684
6118,5.686,203.5,13.52,341.15,0.8703
6119,5.686,203.5,12.522,341.15,0.873
6120,5.686,203.5,11.522,341.15,0.8765
6121,5.686,203.5,10.521,341.15,0.8809
6122,5.686,203.5,9.52,341.15,0.8861
6123,5.686,203.5,8.521,341.15,0.8921
6124,5.686,203.5,7.522,341.15,0.8989
6125,5.686,203.5,6.52,341.15,0.9066
6126,5.686,203.5,5.521,341.15,0.915
6127,5.686,203.5,4.521,341.15,0.9242
6128,5.686,203.5,3.519,341.15,0.934
6129,6.672,212.3,22.623,313,0.8107
6130,6.672,212.3,21.623,313,0.8034
6131,6.672,212.3,20.623,313,0.7971
6132,6.672,212.3,19.624,313,0.792
6133,6.672,212.3,18.622,313,0.7882
6134,6.672,212.3,17.622,313,0.7859
6135,6.672,212.3,16.623,313,0.7851
6136,6.672,212.3,15.623,313,0.7859
6137,6.672,212.3,14.624,313,0.7882
6138,6.672,212.3,13.624,313,0.7921
6139,6.672,212.3,12.622,313,0.7976
6140,6.672,212.3,11.623,313,0.8045
6141,6.672,212.3,10.623,313,0.8128
6142,6.672,212.3,9.622,313,0.8225
6143,6.672,212.3,8.624,313,0.8335
6144,6.672,212.3,7.623,313,0.8457
6145,6.672,212.3,6.623,313,0.8591
6146,6.672,212.3,5.623,313,0.8736
6147,6.672,212.3,4.623,313,0.8891
6148,6.672,212.3,3.623,313,0.9054
6149,6.672,212.3,22.623,337.33,0.8616
6150,6.672,212.3,21.623,337.33,0.8563
6151,6.672,212.3,20.624,337.33,0.8518
6152,6.672,212.3,19.623,337.33,0.8483
6153,6.672,212.3,18.623,337.33,0.8457
6154,6.672,212.3,17.622,337.33,0.8441
6155,6.672,212.3,16.623,337.33,0.8435
6156,6.672,212.3,15.623,337.33,0.8439
6157,6.672,212.3,14.624,337.33,0.8454
6158,6.672,212.3,13.623,337.33,0.8479
6159,6.672,212.3,12.624,337.33,0.8513
6160,6.672,212.3,11.623,337.33,0.8558
6161,6.672,212.3,10.624,337.33,0.8612
6162,6.672,212.3,9.624,337.33,0.8677
6163,6.672,212.3,8.622,337.33,0.8751
6164,6.672,212.3,7.623,337.33,0.8835
6165,6.672,212.3,6.623,337.33,0.8927
6166,6.672,212.3,5.623,337.33,0.9029
6167,6.672,212.3,4.622,337.33,0.9139
6168,6.672,212.3,3.623,337.33,0.9255
6169,5.697,202.4,21.434,313,0.8275
6170,5.697,202.4,20.436,313,0.8224
6171,5.697,202.4,19.433,313,0.8184
6172,5.697,202.4,18.433,313,0.8156
6173,5.697,202.4,17.435,313,0.814
6174,5.697,202.4,16.434,313,0.8137
6175,5.697,202.4,15.433,313,0.8146
6176,5.697,202.4,14.435,313,0.8168
6177,5.697,202.4,13.435,313,0.8203
6178,5.697,202.4,12.434,313,0.8249
6179,5.697,202.4,11.433,313,0.8308
6180,5.697,202.4,10.434,313,0.8378
6181,5.697,202.4,9.435,313,0.846
6182,5.697,202.4,8.434,313,0.8553
6183,5.697,202.4,7.436,313,0.8657
6184,5.697,202.4,6.435,313,0.8771
6185,5.697,202.4,5.436,313,0.8894
6186,5.697,202.4,4.433,313,0.9027
6187,5.697,202.4,3.434,313,0.9167
6188,5.697,202.4,2.433,313,0.9314
6189,5.697,202.4,21.434,336.09,0.8755
6190,5.697,202.4,20.433,336.09,0.8714
6191,5.697,202.4,19.436,336.09,0.8683
6192,5.697,202.4,18.434,336.09,0.866
6193,5.697,202.4,17.435,336.09,0.8646
6194,5.697,202.4,16.435,336.09,0.864
6195,5.697,202.4,15.433,336.09,0.8642
