136,201.95,5.447,384.15,53,1.1828
137,201.95,5.447,384.15,50,1.1543
138,201.95,5.447,384.15,47,1.1262
139,201.95,5.447,384.15,44,1.0989
140,201.95,5.447,384.15,41,1.0726
141,201.95,5.447,384.15,38,1.0476
142,201.95,5.447,384.15,35,1.0241
143,201.95,5.447,384.15,32,1.0028
144,201.95,5.447,384.15,30,0.9895
145,201.95,5.447,384.15,28,0.9775
146,201.95,5.447,384.15,26,0.9668
147,201.95,5.447,384.15,24,0.9576
148,201.95,5.447,384.15,22,0.9498
149,201.95,5.447,384.15,20,0.9434
150,201.95,5.447,384.15,18,0.9392
151,201.95,5.447,384.15,16,0.9368
152,201.95,5.447,384.15,14,0.9359
153,201.95,5.447,384.15,12,0.9373
154,201.95,5.447,404.95,80,1.4333
155,201.95,5.447,404.95,77,1.406
156,201.95,5.447,404.95,74.33,1.3806
157,201.95,5.447,404.95,71,1.3495
158,201.95,5.447,404.95,68,1.3214
159,201.95,5.447,404.95,65,1.2934
160,201.95,5.447,404.95,62,1.2661
161,201.95,5.447,404.95,59,1.2381
162,201.95,5.447,404.95,56,1.211
163,201.95,5.447,404.95,53,1.1838
164,201.95,5.447,404.95,50,1.1576
165,201.95,5.447,404.95,47,1.1318
166,201.95,5.447,404.95,44,1.1067
167,201.95,5.447,404.95,41,1.0826
168,201.95,5.447,404.95,38,1.0594
169,201.95,5.447,404.95,35,1.0378
170,201.95,5.447,404.95,32,1.0182
171,201.95,5.447,404.95,30,1.006
172,201.95,5.447,404.95,28,0.9951
173,201.95,5.447,404.95,26,0.9851
174,201.95,5.447,404.95,24,0.9764
175,201.95,5.447,404.95,22,0.969
176,201.95,5.447,404.95,20,0.9629
177,201.95,5.447,404.95,18,0.9585
178,201.95,5.447,404.95,16,0.9547
179,201.95,5.447,404.95,14,0.9522
180,201.95,5.447,404.95,12,0.9522
181,201.95,5.447,423.15,80,1.4208
182,201.95,5.447,423.15,77,1.3949
183,201.95,5.447,423.15,74.33,1.3706
184,201.95,5.447,423.15,71,1.3412
185,201.95,5.447,423.15,68,1.3143
186,201.95,5.447,423.15,65,1.2881
187,201.95,5.447,423.15,62,1.2622
188,201.95,5.447,423.15,59,1.236
189,201.95,5.447,423.15,56,1.2104
190,201.95,5.447,423.15,53,1.1851
191,201.95,5.447,423.15,50,1.1605
192,201.95,5.447,423.15,47,1.1365
193,201.95,5.447,423.15,44,1.1133
194,201.95,5.447,423.15,41,1.0907
195,201.95,5.447,423.15,38,1.0693
196,201.95,5.447,423.15,35,1.0492
197,201.95,5.447,423.15,32,1.0306
198,201.95,5.447,423.15,30,1.0192
199,201.95,5.447,423.15,28,1.0087
200,201.95,5.447,423.15,26,0.999
201,201.95,5.447,423.15,24,0.9906
202,201.95,5.447,423.15,22,0.983
203,201.95,5.447,423.15,20,0.9764
204,201.95,5.447,423.15,18,0.9711
205,201.95,5.447,423.15,16,0.9666
206,201.95,5.447,423.15,14,0.963
207,201.95,5.447,423.15,12,0.9618
